original_id,x,y,macro_id,micro_id
9603,-154.391,145.296,3,1
9601,-231.4,217.109,3,1
43298,-296.213,277.077,3,1
26426,-276.905,258.119,3,1
21204,-190.368,177.321,3,1
46460,-292.481,272.361,3,1
30046,-248.267,231.168,3,1
17069,-284.618,264.022,3,1
34241,-345.101,319.834,3,1
39426,-257.228,238.162,3,1
10859,-36.3125,33.5408,3,1
12022,-285.781,263.963,3,1
6804,-339.745,313.517,3,1
10743,-314.02,289.606,3,1
46256,-304.196,280.538,3,1
45385,-244.273,224.636,3,1
46368,-277.877,255.534,3,1
16674,-300.616,276.061,3,1
10813,-362.33,332.231,3,1
7926,-164.465,150.737,3,1
33319,-290.938,266.597,3,1
42089,-177.389,162.495,3,1
39964,-358.953,328.121,3,1
15452,-330.062,301.253,3,1
10753,-298.052,271.893,3,1
41934,-320.968,292.667,3,1
44456,-153.234,139.656,3,1
31923,-142.694,129.908,3,1
3949,-277.235,252.119,3,1
19717,-220.317,200.329,3,1
5538,-172.303,156.19,3,1
23114,-288.682,261.189,3,1
9174,-308.242,278.63,3,1
37120,-97.0019,87.6474,3,1
32617,-302.698,273.427,3,1
13093,-230.771,208.286,3,1
41055,-193.721,174.424,3,1
3223,-176.012,157.833,3,1
130,-153.058,137.041,3,1
35155,-158.178,141.232,3,1
37063,-267.829,238.501,3,1
31853,-260.612,232.013,3,1
46451,-162.263,144.3,3,1
44447,-169.199,150.278,3,1
47469,-240.685,212.508,3,1
17505,-113.407,99.892,3,1
20089,-341.604,300.593,3,1
46860,-139.202,122.439,3,1
9046,-309.712,272.273,3,1
35546,-299.193,262.878,3,1
12116,-207.392,181.88,3,1
8601,-312.239,273.634,3,1
468,-241.283,211.076,3,1
32865,-308.285,268.945,3,1
37188,-87.0694,75.9047,3,1
26852,-346.563,301.348,3,1
42844,-371.436,322.394,3,1
27109,-264.288,229.218,3,1
23475,-282.753,243.769,3,1
49108,-351.043,302.568,3,1
12106,-345.906,297.68,3,1
40617,-279.666,240.573,3,1
10662,-293.963,252.853,3,1
9426,-368.235,316.592,3,1
13123,-311.649,267.934,3,1
47582,-156.609,134.574,3,1
41030,-287.148,246.161,3,1
34988,-270.563,231.757,3,1
33978,-330.336,282.475,3,1
11536,-285.888,243.935,3,1
13404,-333.462,283.956,3,1
2901,-300.3,255.012,3,1
12059,-337.281,286.16,3,1
33580,-242.744,205.616,3,1
14857,-252.975,214.072,3,1
29365,-223.967,188.803,3,1
43149,-282.045,237.202,3,1
13077,-277.969,233.427,3,1
18875,-169.451,141.9,3,1
47237,-235.178,196.862,3,1
24439,-225.956,188.963,3,1
16955,-209.163,173.959,3,1
34900,-254.112,211.328,3,1
48532,-281.783,233.625,3,1
17990,-280.704,232.323,3,1
33281,-321.733,265.513,3,1
11979,-232.479,191.621,3,1
11675,-77.221,63.6456,3,1
2845,-186.788,153.935,3,1
38486,-321.439,264.29,3,1
9119,-125.742,103.185,3,1
37825,-289.755,237.616,3,1
49417,-301.925,247.505,3,1
34305,-342.085,280.41,3,1
16612,-183.637,150.425,3,1
28534,-257.802,211.129,3,1
309,-30.4433,24.9153,3,1
13721,-218.354,178.659,3,1
2134,-119.252,97.5597,3,1
13841,-355.678,290.686,3,1
28036,-122.03,99.4339,3,1
18398,-239.233,194.893,3,1
40130,-152.639,124.15,3,1
18308,-265.431,215.736,3,1
6492,-108.224,87.8591,3,1
11729,-344.888,279.808,3,1
12010,-157.288,127.283,3,1
42557,-292.992,236.958,3,1
10769,-371.9,300.611,3,1
12887,-177.523,143.473,3,1
36205,-116.737,94.3255,3,1
42248,-255.938,205.787,3,1
14864,-242.93,195.201,3,1
2384,-387.608,311.259,3,1
22185,-127.138,102.04,3,1
15677,-266.207,213.219,3,1
46833,-118.397,94.8148,3,1
36280,-218.699,174.966,3,1
27238,-368.42,294.528,3,1
18317,-341.516,272.57,3,1
13002,-156.605,124.921,3,1
18001,-342.031,271.916,3,1
33781,-117.549,93.4082,3,1
47782,-288.588,229.317,3,1
11632,-207.837,164.931,3,1
33067,-266.468,210.981,3,1
37207,-267.825,211.732,3,1
38293,-304.052,240.103,3,1
39976,-349.737,276.09,3,1
34479,-361.665,285.291,3,1
16430,-210.463,165.758,3,1
29372,-294.589,231.52,3,1
35122,-262.863,206.574,3,1
14490,-252.71,198.404,3,1
11906,-331.183,259.951,3,1
16592,-368.448,288.865,3,1
16112,-291.674,228.61,3,1
1702,-299.603,234.439,3,1
21987,-78.7496,61.5536,3,1
5632,-304.816,238.177,3,1
23938,-354.064,276.611,3,1
18565,-213.368,166.381,3,1
2233,-282.263,220.087,3,1
5772,-173.022,134.799,3,1
5976,-379.444,295.618,3,1
38032,-345.357,269.019,3,1
21394,-159.562,124.223,3,1
16840,-213.598,166.272,3,1
7898,-323.133,250.939,3,1
34313,-128.539,99.8206,3,1
46936,-92.8965,72.0552,3,1
26635,-211.132,162.74,3,1
45032,-388.933,298.936,3,1
39872,-357.759,273.743,3,1
4681,-135.794,103.802,3,1
20856,-396.482,302.305,3,1
990,-129.352,98.6196,3,1
26741,-218.268,166.394,3,1
9092,-74.7399,56.9548,3,1
36011,-193.325,147.252,3,1
28094,-185.287,141.011,3,1
3411,-234.411,178.267,3,1
700,-375.302,285.349,3,1
33882,-266.963,202.757,3,1
43053,-164.715,125.095,3,1
39873,-366.663,278.395,3,1
8789,-229.039,173.135,3,1
30280,-147.795,111.587,3,1
36075,-304.435,229.677,3,1
153,-189.596,142.946,3,1
11212,-156.67,118.05,3,1
4058,-304.883,229.515,3,1
48048,-306.411,230.181,3,1
26756,-354.209,265.895,3,1
37236,-143.481,107.66,3,1
41724,-158.203,118.526,3,1
535,-312.879,234.312,3,1
47609,-310.799,232.246,3,1
45331,-302.557,225.502,3,1
11234,-372.151,275.885,3,1
1652,-225.067,166.843,3,1
12885,-364.679,270.26,3,1
33374,-344.889,255.322,3,1
32535,-283.585,209.838,3,1
29222,-392.62,290.269,3,1
33858,-302.943,222.826,3,1
36949,-292.266,214.952,3,1
25414,-344.347,253.172,3,1
16398,-394.014,289.612,3,1
27989,-303.245,222.64,3,1
4646,-326.172,239.392,3,1
20325,-240.683,176.539,3,1
5101,-363.137,265.541,3,1
6417,-347.277,252.776,3,1
4544,-164.316,119.574,3,1
21225,-287.995,209.44,3,1
12941,-77.1901,56.0939,3,1
14292,-266.338,193.305,3,1
45719,-175.031,125.994,3,1
13064,-336.901,242.362,3,1
24841,-73.4937,52.7769,3,1
41086,-305.214,219.028,3,2
33829,-146.258,104.886,3,2
48025,-351.965,252.104,3,2
1121,-137.826,98.6853,3,2
46761,-287.55,205.578,3,2
25324,-108.549,77.578,3,2
7055,-234.972,167.887,3,2
17188,-221.708,158.382,3,2
34245,-152.423,108.817,3,2
29643,-91.0382,64.9405,3,2
9965,-263.666,188.033,3,2
20764,-377.047,268.005,3,2
20847,-257.419,182.775,3,2
6448,-302.865,214.872,3,2
47099,-398.223,282.417,3,2
17870,-365.936,259.263,3,2
2261,-147.755,104.643,3,2
33939,-341.048,241.057,3,2
40195,-167.856,118.385,3,2
43368,-248.557,175.192,3,2
6494,-402.743,282.761,3,2
22685,-394.11,276.397,3,2
36393,-100.464,70.4131,3,2
32248,-278.944,195.357,3,2
7382,-256.732,179.765,3,2
12573,-122.773,85.8237,3,2
20495,-371.632,259.773,3,2
29583,-296.602,206.834,3,2
42790,-364.204,253.598,3,2
42710,-409.327,284.914,3,2
37692,-214.555,149.338,3,2
19060,-166.791,116.01,3,2
37302,-404.168,280.464,3,2
16073,-214.009,148.305,3,2
34555,-313.947,216.945,3,2
45112,-144.052,99.2381,3,2
16697,-305.72,209.715,3,2
43422,-184.016,126.139,3,2
24444,-188.232,128.974,3,2
8999,-359.563,246.32,3,2
19385,-106.795,73.1482,3,2
6467,-197.67,134.619,3,2
27087,-377.863,256.077,3,2
45553,-358.859,243.043,3,2
28185,-411.979,278.941,3,2
35650,-325.211,219.964,3,2
30628,-408.704,276.145,3,2
22154,-368.518,248.301,3,2
43403,-108.769,73.2597,3,2
46881,-326.147,218.941,3,2
25227,-281.307,188.775,3,2
15860,-298.841,199.149,3,2
37684,-388.703,258.427,3,2
2408,-122.631,81.515,3,2
35551,-285.693,189.689,3,2
49684,-291.518,192.855,3,2
23757,-402.714,266.36,3,2
26337,-101.294,66.9392,3,2
8218,-378.231,249.94,3,2
11760,-404.39,266.007,3,2
28424,-174.211,114.552,3,2
2780,-329.324,215.919,3,2
415,-92.6127,60.7088,3,2
11114,-384.237,251.667,3,2
14103,-338.243,221.053,3,2
11103,-416.801,272.063,3,2
5542,-300.383,195.488,3,2
15475,-347.95,226.088,3,2
950,-227.354,147.683,3,2
2625,-342.451,221.72,3,2
19126,-287.657,186.181,3,2
20635,-100.77,65.2148,3,2
17576,-309.464,200.238,3,2
49942,-396.374,256.423,3,2
12745,-329.367,212.877,3,2
7540,-401.494,258.67,3,2
48020,-389.144,250.378,3,2
13533,-180.461,116.052,3,2
20280,-188.245,121.038,3,2
28986,-266.675,171.395,3,2
44408,-386.902,247.632,3,2
28020,-394.377,252.13,3,2
22085,-347.988,222.301,3,2
32449,-227.48,145.227,3,2
14542,-355.774,226.259,3,2
26208,-354.743,225.553,3,2
10158,-125.019,79.3889,3,2
12148,-303.781,192.895,3,2
32661,-386.771,245.355,3,2
20550,-404.976,256.854,3,2
44411,-360.699,228.271,3,2
47391,-221.523,140.159,3,2
42814,-390.736,246.827,3,2
19964,-420.359,265.53,3,2
41846,-277.684,175.32,3,2
16117,-399.86,252.236,3,2
4166,-401.739,253.25,3,2
36988,-226.739,142.892,3,2
15062,-224.149,141.236,3,2
35057,-412.301,259.764,3,2
38321,-189.765,119.533,3,2
17412,-371.358,233.743,3,2
46734,-416.65,262.084,3,2
6908,-415.984,261.62,3,2
13702,-360.538,226.532,3,2
11824,-163.284,102.5,3,2
6812,-226.569,142.04,3,2
43617,-363.988,227.908,3,2
21298,-196.812,123.106,3,2
30762,-170.064,106.246,3,2
48796,-267.742,167.132,3,2
4023,-197.206,123.049,3,2
37681,-293.267,182.785,3,2
26466,-292.051,181.473,3,2
42466,-193.06,119.944,3,2
1719,-403.986,250.956,3,2
39832,-374.824,232.654,3,2
38512,-419.08,259.602,3,2
22922,-362.002,223.08,3,2
16784,-345.74,212.787,3,2
40927,-245.719,151.131,3,2
16108,-51.8499,31.8179,3,2
17474,-239.131,146.582,3,2
40136,-329.007,201.621,3,2
9483,-306.622,187.72,3,2
12384,-395.83,242.222,3,2
23659,-424.984,258.818,3,2
18133,-344.389,209.688,3,2
20731,-371.072,225.544,3,2
44064,-327.107,198.527,3,2
10519,-368.542,223.648,3,2
11766,-408.111,247.291,3,2
47529,-126.768,76.7523,3,2
37938,-184.54,111.693,3,2
36161,-295.479,178.579,3,2
5085,-366.142,221.237,3,2
35671,-219.214,132.366,3,2
14376,-41.3996,24.9753,3,2
38654,-83.4197,50.2617,3,2
35644,-378.668,228.028,3,2
14307,-281.951,169.704,3,2
3856,-312.586,187.744,3,2
8944,-205.278,123.203,3,2
24415,-237.005,142.212,3,2
49645,-259.64,155.751,3,2
22309,-203.078,121.711,3,2
28827,-242.59,145.376,3,2
25284,-307.38,183.804,3,2
47192,-226.295,135.295,3,2
44951,-411.024,245.473,3,2
28365,-419.848,250.483,3,2
1888,-342.859,204.513,3,2
45882,-336.079,199.578,3,2
21749,-181.235,107.415,3,2
17738,-383.75,227.302,3,2
17494,-373.722,221.298,3,2
16530,-314.505,185.913,3,2
17886,-428.868,252.28,3,2
38841,-238.603,140.199,3,2
45220,-379.007,222.53,3,2
34010,-359.093,210.396,3,2
1235,-408.691,239.232,3,2
24861,-242.262,141.766,3,2
2823,-382.305,222.714,3,2
47294,-264.699,154.073,3,2
24468,-254.825,148.144,3,2
48846,-366.432,212.759,3,2
9044,-424.265,245.971,3,2
5568,-49.2053,28.4839,3,2
39552,-363.917,210.003,3,2
15278,-244.928,141.301,3,2
35231,-157.691,90.7873,3,2
9685,-260.91,150.052,3,2
39683,-297.751,170.665,3,2
23783,-421.881,241.407,3,2
38768,-255.83,146.389,3,2
5764,-403.293,230.538,3,2
6780,-223.658,127.638,3,2
11954,-369.151,210.089,3,2
37912,-432.917,246.254,3,2
3849,-396.807,225.601,3,2
571,-227.078,128.882,3,2
39572,-268.493,152.353,3,2
49991,-366.354,206.544,3,2
36346,-222.546,125.46,3,2
40840,-139.642,78.7068,3,2
15769,-159.81,90.067,3,2
37008,-134.312,75.6634,3,2
5094,-409.688,230.602,3,2
8580,-389.214,218.785,3,2
46394,-165.65,93.031,3,2
28429,-375.013,210.497,3,2
31681,-248.873,139.645,3,2
17730,-433.984,242.985,3,2
24749,-285.235,159.522,3,2
7518,-148.707,83.1051,3,2
48986,-310.584,173.143,3,2
31649,-237.163,132.211,3,2
46981,-424.234,236.145,3,2
27302,-371.685,206.809,3,2
11581,-329.139,182.214,3,2
48746,-380.344,210.521,3,2
33771,-85.1763,47.0727,3,2
20846,-393.981,217.611,3,2
6709,-215.748,118.813,3,2
5313,-239.766,131.99,3,2
44910,-387.895,212.93,3,2
36511,-123.983,67.7299,3,2
22935,-97.1246,52.9097,3,2
5230,-421.244,229.25,3,2
23755,-233.833,127.224,3,2
25115,-334.93,182.226,3,2
26803,-407.787,221.429,3,2
13492,-125.64,68.1634,3,2
7202,-229.483,124.476,3,2
21821,-398.326,215.589,3,2
3444,-419.815,226.891,3,2
8860,-255.139,137.81,3,2
5417,-365.067,196.404,3,2
37262,-365.009,196.323,3,2
25915,-139,74.7567,3,2
46048,-366.136,196.434,3,2
20407,-378.547,203.006,3,2
49122,-420.445,225.159,3,2
17134,-75.2455,40.2843,3,2
42540,-84.2787,45.0814,3,2
48005,-171.168,91.2966,3,2
42021,-296.594,157.682,3,2
27805,-304.988,162.072,3,2
9445,-245.914,130.542,3,2
12232,-278.091,146.726,3,2
5305,-320.315,168.983,3,2
30580,-235.77,124.354,3,2
3796,-373.352,196.282,3,2
7641,-438.348,229.889,3,2
49486,-420.594,220.412,3,2
15707,-135.426,70.9437,3,2
22189,-371.089,194.288,3,2
36865,-166.556,87.2007,3,2
234,-358.716,187.766,3,2
36832,-142.86,74.6167,3,2
27222,-357.357,185.972,3,2
25708,-220.438,114.615,3,2
43712,-351.788,182.589,3,2
10567,-185.443,96.2005,3,2
17856,-424.125,220.007,3,2
22212,-319.282,165.294,3,2
33090,-277.583,143.649,3,2
30321,-214.994,111.216,3,2
12703,-352.737,182.427,3,2
44820,-309.739,160.15,3,3
7955,-260.277,134.539,3,3
23113,-370.064,191.201,3,3
16891,-129.4,66.7756,3,3
28732,-378.832,195.419,3,3
35216,-374.333,193.076,3,3
21573,-197.596,101.456,3,3
19627,-202.358,103.841,3,3
11972,-255.316,130.923,3,3
36526,-311.725,159.511,3,3
33253,-213.519,109.134,3,3
34016,-319.576,163.225,3,3
36339,-383.679,195.904,3,3
31079,-424.73,215.86,3,3
29917,-304.959,154.86,3,3
32182,-387.36,196.209,3,3
17043,-206.924,104.579,3,3
18121,-95.0188,47.9733,3,3
27030,-233.794,117.536,3,3
29655,-237.013,119.026,3,3
12002,-366.273,183.88,3,3
40370,-192.618,96.5403,3,3
1639,-397.074,198.746,3,3
48823,-255.551,127.884,3,3
39843,-397.509,198.072,3,3
3000,-252.144,125.625,3,3
6201,-337.403,168.086,3,3
13167,-339.705,169.23,3,3
42505,-341.481,169.98,3,3
8038,-392.774,194.804,3,3
5805,-224.367,110.93,3,3
26717,-303.488,149.844,3,3
6697,-261.183,128.734,3,3
11454,-398.422,195.334,3,3
41573,-163.193,79.9243,3,3
38393,-208.556,101.963,3,3
35176,-382.56,187.028,3,3
38538,-358.387,175.177,3,3
42321,-273.818,133.84,3,3
9893,-189.243,92.4723,3,3
30821,-429.04,209.624,3,3
6397,-98.8919,48.1799,3,3
13530,-297.566,144.878,3,3
41530,-247.045,120.267,3,3
48654,-216.316,104.826,3,3
26637,-285.095,138.107,3,3
541,-332.861,160.95,3,3
13857,-263.209,127.195,3,3
6334,-218.399,105.504,3,3
27649,-291.153,140.362,3,3
27325,-435.385,209.747,3,3
26066,-360.637,173.555,3,3
47131,-198.883,95.5129,3,3
42056,-286.429,137.323,3,3
2314,-388.703,185.965,3,3
48274,-427.143,204.137,3,3
27140,-327.192,156.165,3,3
43350,-319.265,151.895,3,3
13440,-370.708,176.298,3,3
49030,-298.341,141.807,3,3
10406,-220.447,104.736,3,3
46756,-442.547,209.74,3,3
9722,-258.794,122.561,3,3
21042,-339.34,160.615,3,3
47822,-423.659,200.037,3,3
17837,-175.193,82.661,3,3
30440,-392.535,185.083,3,3
2260,-374.573,176.287,3,3
4874,-374.025,175.113,3,3
24596,-438.655,205.323,3,3
5221,-416.066,194.488,3,3
10510,-376.296,175.483,3,3
39765,-32.3926,15.1018,3,3
6694,-428.079,199.191,3,3
44855,-385.474,179.234,3,3
43642,-265.886,123.137,3,3
11767,-212.928,98.475,3,3
8862,-352.684,162.912,3,3
12656,-132.213,61.0136,3,3
7935,-147.912,68.24,3,3
24705,-403.671,184.985,3,3
27337,-172.329,78.8045,3,3
28484,-251.96,115.126,3,3
43487,-59.9609,27.3859,3,3
11863,-133.409,60.856,3,3
4487,-415.909,189.646,3,3
14099,-225.145,102.617,3,3
1907,-328.635,149.164,3,3
41478,-441.104,199.304,3,3
45050,-164.087,74.0953,3,3
14722,-232.534,105.001,3,3
33069,-150.88,68.0593,3,3
7857,-364.513,163.856,3,3
29457,-399.623,178.621,3,3
29386,-120.92,54.0471,3,3
4584,-348.526,154.56,3,3
41373,-437.939,194.206,3,3
14129,-400.908,177.5,3,3
31191,-92.7754,41.0071,3,3
38328,-449.26,198.25,3,3
35242,-327.265,144.352,3,3
38489,-271.58,119.492,3,3
5207,-143.315,62.7966,3,3
32751,-395.703,173.272,3,3
45158,-213.932,93.5637,3,3
32734,-362.203,157.953,3,3
39071,-417.857,182.093,3,3
40099,-163.114,70.9607,3,3
30282,-308.504,134.174,3,3
14756,-421.088,182.969,3,3
8463,-287.917,124.703,3,3
8736,-302,130.574,3,3
16066,-440.501,190.334,3,3
13465,-451.229,194.775,3,3
48353,-218.15,94.1411,3,3
42784,-310.598,133.845,3,3
529,-450.919,194.094,3,3
35731,-350.6,150.454,3,3
17207,-369.236,157.759,3,3
42202,-365.81,156.181,3,3
32840,-360.919,153.913,3,3
4304,-348.312,148.457,3,3
32065,-52.1904,22.2446,3,3
19391,-290.991,123.81,3,3
11664,-32.6446,13.8676,3,3
21605,-314.483,133.456,3,3
36922,-445.466,188.699,3,3
7448,-433.355,183.502,3,3
4744,-357.973,151.323,3,3
20804,-436.461,184.489,3,3
33914,-313.455,132.451,3,3
9336,-104.919,44.2988,3,3
41628,-116.729,49.2753,3,3
16510,-307.745,129.825,3,3
43225,-247.504,104.121,3,3
19038,-129.758,54.4733,3,3
47952,-344.742,144.716,3,3
7385,-179.243,75.1813,3,3
40305,-434.632,180.97,3,3
3324,-326.415,135.656,3,3
3248,-85.0767,35.3573,3,3
5232,-418.049,173.505,3,3
6797,-374.883,155.583,3,3
7330,-395.854,164.069,3,3
45919,-363.105,150.349,3,3
34311,-336.931,139.509,3,3
41467,-169.067,69.8026,3,3
16589,-326.228,133.802,3,3
35770,-428.22,175.538,3,3
18529,-343.959,140.685,3,3
14995,-360.036,146.845,3,3
35243,-216.134,87.8724,3,3
18985,-436.794,177.546,3,3
15144,-357.406,145.249,3,3
14479,-180.691,73.045,3,3
4086,-354.664,143.178,3,3
45900,-189.752,76.4319,3,3
40191,-410.198,164.98,3,3
38981,-446.21,179.395,3,3
14353,-172.867,69.2667,3,3
34600,-271.045,108.54,3,3
43894,-212.675,85.0866,3,3
33465,-370.33,147.657,3,3
7644,-278.678,111.023,3,3
17146,-378.492,150.759,3,3
5705,-278.661,110.883,3,3
10306,-176.657,70.233,3,3
30324,-97.6354,38.7997,3,3
21269,-230.113,91.4093,3,3
36708,-29.912,11.8447,3,3
11293,-219.807,86.9854,3,3
21327,-305.939,121.055,3,3
38686,-87.5738,34.5539,3,3
47755,-383.43,151.033,3,3
37277,-337.545,132.947,3,3
21307,-61.1683,24.062,3,3
47536,-204.535,80.4489,3,3
11161,-120.584,47.3841,3,3
20913,-449.742,176.286,3,3
19553,-281.751,110.408,3,3
1745,-435.372,170.594,3,3
12503,-384.079,150.05,3,3
4178,-333.853,130.424,3,3
4624,-355.117,138.35,3,3
37022,-354.046,137.691,3,3
1954,-129.415,50.3078,3,3
11188,-285.379,110.659,3,3
37602,-384.659,149.142,3,3
24158,-357.009,138.092,3,3
19301,-415.012,159.022,3,3
3725,-322.517,123.363,3,3
43520,-348.46,133.213,3,3
991,-34.9992,13.3453,3,3
37833,-401.141,152.386,3,3
43578,-408.041,154.99,3,3
6289,-399.042,150.535,3,3
24548,-131.817,49.7148,3,3
42347,-330.117,124.492,3,3
5710,-338.522,127.103,3,3
44311,-180.905,67.8955,3,3
27027,-459.933,172.474,3,3
26642,-390.783,146.377,3,3
5095,-211.881,79.2946,3,3
6111,-262.96,98.3531,3,3
45718,-340.851,127.4,3,3
36586,-459.29,170.523,3,3
10040,-161.789,59.9366,3,3
8702,-370.326,136.998,3,3
28722,-378.491,139.573,3,3
22695,-307.978,113.421,3,3
24304,-132.156,48.5883,3,3
32101,-355.475,130.594,3,3
22165,-345.91,126.945,3,3
43660,-265.419,97.393,3,3
31304,-313.396,114.494,3,3
11289,-370.057,135.173,3,3
44431,-314.911,114.896,3,3
21492,-57.4034,20.9272,3,3
16263,-226.958,82.6381,3,3
23963,-454.439,164.81,3,3
15751,-170.425,61.5785,3,3
27851,-331.318,119.68,3,3
34325,-407.694,147.005,3,3
3343,-441.83,158.759,3,3
14638,-380.962,136.651,3,3
21136,-277.849,99.5591,3,3
19108,-450.443,160.62,3,3
11268,-24.803,8.84123,3,3
9845,-177.386,63.1638,3,3
41035,-237.269,84.4017,3,3
44752,-452.033,160.472,3,3
46996,-127.721,45.3193,3,3
29840,-323.797,114.806,3,3
5359,-297.214,105.337,3,3
25656,-453.928,160.819,3,3
24233,-380.398,134.706,3,3
15483,-122.464,43.3483,3,3
4211,-355.936,125.591,3,3
27953,-447.714,157.048,3,3
20767,-459.79,161.018,3,3
26082,-311.339,108.897,3,4
39214,-352.96,123.453,3,4
29364,-219.52,76.2414,3,4
391,-347.133,119.689,3,4
44919,-395.258,135.915,3,4
9590,-378.833,130.245,3,4
39411,-251.42,86.3288,3,4
1518,-334.438,114.81,3,4
40746,-441.487,151.523,3,4
42752,-162.495,55.6985,3,4
44217,-414.306,141.914,3,4
13261,-131.171,44.8989,3,4
15515,-468.309,159.817,3,4
43689,-428.333,146.155,3,4
38072,-186.765,63.5492,3,4
20186,-320.116,108.713,3,4
37660,-351.619,119.379,3,4
23132,-361.185,122.566,3,4
10343,-449.107,151.951,3,4
49732,-448.77,151.476,3,4
49373,-235.945,79.3647,3,4
31668,-406.884,135.747,3,4
37700,-417.31,139.046,3,4
17943,-470.463,156.337,3,4
46462,-351.318,116.172,3,4
24425,-241.787,79.8356,3,4
25520,-177.145,58.3884,3,4
43519,-303.598,99.9695,3,4
11216,-446.615,146.734,3,4
41606,-306.134,100.565,3,4
5606,-186.64,61.2574,3,4
4708,-94.4267,30.9698,3,4
6678,-395.161,129.537,3,4
18787,-156.234,50.9535,3,4
3506,-355.405,115.605,3,4
38454,-410.21,133.356,3,4
45217,-257.07,83.5469,3,4
46538,-276.768,89.9291,3,4
32580,-463.219,148.478,3,4
34224,-333.869,106.91,3,4
11865,-372.327,118.954,3,4
45258,-270.501,86.1478,3,4
43829,-74.1759,23.6099,3,4
5146,-269.211,85.5948,3,4
15376,-246.414,77.9937,3,4
40162,-344.568,108.773,3,4
28825,-458.3,144.294,3,4
18964,-339.339,106.654,3,4
24813,-293.836,92.1442,3,4
9661,-353.039,110.627,3,4
18765,-353.824,110.036,3,4
36474,-453.99,141.166,3,4
27460,-260.614,81.0134,3,4
37322,-385.648,119.73,3,4
9473,-161.062,49.817,3,4
4895,-385.101,118.79,3,4
1385,-354.547,108.713,3,4
11266,-407.763,125.011,3,4
40140,-294.89,90.4038,3,4
8302,-109.028,33.3498,3,4
37795,-349.063,106.722,3,4
13331,-169.909,51.9086,3,4
45666,-164.907,50.1352,3,4
35822,-362.653,110.113,3,4
2506,-324.562,98.537,3,4
29351,-194.328,58.3895,3,4
37464,-320.252,96.2236,3,4
4142,-469.817,141.12,3,4
19149,-376.974,113.208,3,4
24992,-188.733,56.6757,3,4
27174,-164.773,49.3446,3,4
2943,-229.158,68.4942,3,4
47574,-190.319,56.8213,3,4
10315,-130.008,38.7561,3,4
7756,-407.579,121.305,3,4
8157,-448.821,133.485,3,4
38054,-157.929,46.9054,3,4
48921,-437.654,129.472,3,4
29926,-465.937,137.704,3,4
4964,-438.125,129.143,3,4
20378,-455.375,133.971,3,4
23431,-127.126,37.1793,3,4
25603,-385.303,112.457,3,4
47533,-338.675,98.5512,3,4
3601,-178.381,51.3721,3,4
20666,-351.29,100.808,3,4
18367,-350.952,99.5638,3,4
24895,-368.583,104.382,3,4
46275,-238.759,67.3597,3,4
14375,-166.462,46.8738,3,4
566,-43.5319,12.2151,3,4
39661,-403.101,113.04,3,4
31705,-296.89,82.3591,3,4
42854,-391.604,108.199,3,4
31869,-466.815,128.654,3,4
35909,-321.386,88.1166,3,4
15686,-440.087,120.226,3,4
9602,-477.098,130.325,3,4
30,-450.556,122.487,3,4
1083,-344.896,93.3705,3,4
1100,-99.0429,26.7364,3,4
28477,-261.987,70.4978,3,4
38721,-388.828,104.373,3,4
38057,-167.988,44.7534,3,4
20709,-97.4005,25.9299,3,4
20452,-295.046,78.4957,3,4
1291,-423.989,112.656,3,4
9692,-359.344,95.4245,3,4
37914,-372.817,97.5953,3,4
24683,-242.69,63.5177,3,4
36843,-341.313,89.236,3,4
17769,-248.193,64.6973,3,4
10667,-294.507,76.6935,3,4
26583,-314.64,81.89,3,4
5104,-328.082,85.1065,3,4
37843,-459.648,119.096,3,4
1749,-280.56,72.3108,3,4
16270,-460.464,118.252,3,4
48875,-103.297,26.5112,3,4
9086,-225.442,57.5534,3,4
445,-335.371,84.9573,3,4
2186,-429.577,107.94,3,4
27190,-428.655,107.451,3,4
15611,-298.496,74.7529,3,4
17378,-257.065,63.9723,3,4
40150,-468.6,116.565,3,4
9678,-334.471,83.0082,3,4
26315,-92.6971,22.9712,3,4
8857,-381.934,93.8862,3,4
40969,-246.107,60.4268,3,4
42036,-361.304,88.5755,3,4
18576,-483.144,118.317,3,4
39782,-367.285,89.8954,3,4
18720,-267.351,65.3101,3,4
21068,-469.558,114.099,3,4
16203,-376.268,91.4297,3,4
10458,-472.911,114.876,3,4
14350,-437.995,106.225,3,4
30600,-432.087,104.414,3,4
797,-214.052,51.6252,3,4
6722,-212.589,51.0875,3,4
32972,-319.369,76.6057,3,4
12337,-416.356,99.5221,3,4
3951,-269.993,63.7819,3,4
35450,-428.29,100.995,3,4
22692,-285.633,67.3445,3,4
196,-316.874,74.5268,3,4
34568,-424.272,99.7656,3,4
24769,-247.789,58.2457,3,4
14382,-413.811,97.163,3,4
49643,-236.813,55.5759,3,4
34683,-137.461,32.1225,3,4
41405,-385.181,89.7531,3,4
47683,-197.019,45.8356,3,4
42680,-325.032,75.4712,3,4
22313,-113.657,26.3894,3,4
32479,-118.255,27.4334,3,4
42002,-352.203,81.6994,3,4
5978,-238.674,55.1444,3,4
20910,-379.283,87.6134,3,4
4970,-445.332,101.991,3,4
8254,-383.848,87.7215,3,4
34013,-345.88,79.0318,3,4
5973,-147.928,33.7407,3,4
46410,-295.011,66.6672,3,4
8799,-347.409,78.4559,3,4
5163,-339.105,76.4369,3,4
43830,-49.6484,11.1909,3,4
49259,-482.79,108.795,3,4
