Original Instance,Chunk File,Cost,Exec Time (s),Status/Notes
XML1000000_2324_01,XML1000000_2324_01_chunk_141.vrp,177725000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_142.vrp,72133000.0,306.39,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_143.vrp,101968000.0,306.65,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_144.vrp,103127000.0,306.38,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_145.vrp,134019000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_146.vrp,85542000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_147.vrp,122021000.0,306.78,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_148.vrp,167574000.0,306.52,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_149.vrp,56569400.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_15.vrp,109065000.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_150.vrp,65611700.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_151.vrp,99404100.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_152.vrp,68113600.0,120.33,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_153.vrp,109243000.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_154.vrp,52775900.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_155.vrp,110926000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_156.vrp,77804200.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_157.vrp,112673000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_158.vrp,108646000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_159.vrp,101093000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_16.vrp,176565400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_160.vrp,142008000.0,306.51,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_161.vrp,91006300.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_162.vrp,129751000.0,306.56,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_163.vrp,234426000.0,307.0,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_164.vrp,129992000.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_165.vrp,59213200.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_166.vrp,130623000.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_167.vrp,125547000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_168.vrp,137678000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_169.vrp,116642000.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_17.vrp,114232000.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_170.vrp,113145000.0,306.73,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_171.vrp,184205500.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_172.vrp,257911200.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_173.vrp,114073000.0,306.82,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_174.vrp,25705700.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_175.vrp,27714200.0,120.34,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_176.vrp,99972200.0,306.61,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_177.vrp,117913000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_178.vrp,345903000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_179.vrp,106625000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_18.vrp,74302400.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_180.vrp,95217700.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_181.vrp,75990700.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_182.vrp,39410100.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_183.vrp,21573000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_184.vrp,83987600.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_185.vrp,70726200.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_186.vrp,81220000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_187.vrp,109302000.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_188.vrp,306106000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_189.vrp,114450400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_19.vrp,325713000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_190.vrp,230289700.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_191.vrp,147461500.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_192.vrp,85465400.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_193.vrp,175567700.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_194.vrp,56039200.0,120.32,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_195.vrp,127021000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_196.vrp,65593500.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_197.vrp,223880600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_198.vrp,42914900.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_199.vrp,122095000.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_2.vrp,89120400.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_20.vrp,139313000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_200.vrp,46285700.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_201.vrp,149671000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_202.vrp,86427000.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_203.vrp,228195000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_204.vrp,151822000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_205.vrp,217019100.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_206.vrp,81336100.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_207.vrp,99508800.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_208.vrp,26008300.0,120.79,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_209.vrp,46417700.0,120.31,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_21.vrp,86993200.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_210.vrp,157314500.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_211.vrp,122343000.0,120.29,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_212.vrp,153349000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_213.vrp,119669000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_214.vrp,104748000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_215.vrp,103276000.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_216.vrp,106024000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_217.vrp,94098100.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_218.vrp,222520400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_219.vrp,99007600.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_22.vrp,101571000.0,120.04,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_220.vrp,87488600.0,120.26,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_221.vrp,127422500.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_222.vrp,104680800.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_223.vrp,38229000.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_224.vrp,103903000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_225.vrp,84245200.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_226.vrp,201482300.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_227.vrp,417758000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_228.vrp,110368000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_229.vrp,194915400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_23.vrp,30439700.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_230.vrp,143182600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_231.vrp,114358000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_232.vrp,168042200.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_233.vrp,20559800.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_234.vrp,113539600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_235.vrp,105936000.0,120.3,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_236.vrp,70420800.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_237.vrp,74483600.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_238.vrp,82434600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_239.vrp,91685900.0,120.03,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_24.vrp,127707000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_240.vrp,62956600.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_241.vrp,124582000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_242.vrp,123820700.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_243.vrp,92287700.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_244.vrp,105400000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_245.vrp,122766600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_246.vrp,111286000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_247.vrp,88623600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_248.vrp,57664100.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_249.vrp,99285900.0,120.31,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_25.vrp,76720500.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_250.vrp,444024000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_251.vrp,137221200.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_252.vrp,63015300.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_253.vrp,69314900.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_254.vrp,395427300.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_255.vrp,42936600.0,120.3,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_256.vrp,50943700.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_257.vrp,34449000.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_258.vrp,216506000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_259.vrp,171479800.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_26.vrp,79050900.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_260.vrp,77652300.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_261.vrp,21242100.0,120.35,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_262.vrp,86599600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_263.vrp,94151400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_264.vrp,327407000.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_265.vrp,116636000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_266.vrp,138808000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_267.vrp,87593000.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_268.vrp,46219500.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_269.vrp,123725000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_27.vrp,90483100.0,120.46,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_270.vrp,45982400.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_271.vrp,23628000.0,120.34,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_272.vrp,81691400.0,120.06,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_273.vrp,74500100.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_274.vrp,126091400.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_275.vrp,109088000.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_276.vrp,117765600.00,0,OK (Parallel Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_277.vrp,9484140.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_278.vrp,62157000.0,120.36,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_279.vrp,94598400.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_28.vrp,156431000.0,120.38,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_280.vrp,103467100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_281.vrp,70887400.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_282.vrp,34763800.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_283.vrp,45583300.0,120.41,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_284.vrp,82658700.0,120.32,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_285.vrp,46627200.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_286.vrp,106031000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_287.vrp,120116000.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_288.vrp,127822000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_289.vrp,104119000.0,120.36,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_29.vrp,116193000.0,120.36,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_290.vrp,61126300.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_291.vrp,143141300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_292.vrp,86689100.0,120.39,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_293.vrp,87832600.0,120.06,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_294.vrp,44948800.0,120.29,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_295.vrp,46890100.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_296.vrp,87821600.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_297.vrp,146940300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_298.vrp,55329800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_299.vrp,176705700.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_3.vrp,62771100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_30.vrp,73265700.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_300.vrp,84979000.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_301.vrp,154337900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_302.vrp,19398200.0,120.72,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_303.vrp,150771200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_304.vrp,81373300.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_305.vrp,139252500.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_306.vrp,52828100.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_307.vrp,46735000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_308.vrp,179463000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_309.vrp,80696500.0,120.38,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_31.vrp,19553800.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_310.vrp,50657200.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_311.vrp,132827400.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_312.vrp,68339000.0,120.29,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_313.vrp,64904700.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_314.vrp,217479000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_315.vrp,209563900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_316.vrp,137125000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_317.vrp,62541300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_318.vrp,158361000.0,120.33,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_319.vrp,134376000.0,120.27,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_32.vrp,67796900.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_320.vrp,90984800.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_321.vrp,300864900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_322.vrp,107508000.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_323.vrp,124575000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_324.vrp,61347700.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_325.vrp,127710700.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_326.vrp,91413800.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_327.vrp,198759500.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_328.vrp,372440500.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_329.vrp,94884700.0,120.31,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_33.vrp,112834000.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_330.vrp,86292200.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_331.vrp,110259000.0,120.27,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_332.vrp,185862300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_333.vrp,28738100.0,120.27,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_334.vrp,106096200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_335.vrp,103120000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_336.vrp,126973000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_337.vrp,116614000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_338.vrp,153300000.0,120.59,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_339.vrp,132282100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_34.vrp,98704100.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_340.vrp,109786000.0,120.32,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_341.vrp,50079300.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_342.vrp,83929200.0,120.47,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_343.vrp,95576500.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_344.vrp,100817000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_345.vrp,78323800.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_346.vrp,106960500.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_347.vrp,50111300.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_348.vrp,102483000.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_349.vrp,107056100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_35.vrp,100750000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_350.vrp,113293000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_351.vrp,74895800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_352.vrp,82398400.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_353.vrp,314744800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_354.vrp,182199800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_355.vrp,173326700.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_356.vrp,138672000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_357.vrp,183912300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_358.vrp,156914100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_359.vrp,105238000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_36.vrp,97051000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_360.vrp,235106000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_361.vrp,72357200.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_362.vrp,105373000.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_363.vrp,277421300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_364.vrp,109480000.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_365.vrp,61870200.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_366.vrp,100988000.0,120.32,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_367.vrp,71813000.0,120.37,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_368.vrp,47710800.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_369.vrp,52934400.0,120.27,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_37.vrp,79592900.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_370.vrp,82585600.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_371.vrp,9970870.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_372.vrp,84131200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_373.vrp,79906400.0,120.29,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_374.vrp,91772500.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_375.vrp,193565000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_376.vrp,232801200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_377.vrp,140810000.0,120.34,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_378.vrp,79277300.0,120.3,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_379.vrp,89830300.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_38.vrp,193518300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_380.vrp,116625700.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_381.vrp,51437100.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_382.vrp,102218000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_383.vrp,107292000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_384.vrp,296755800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_385.vrp,303157100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_386.vrp,115453000.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_387.vrp,88239600.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_388.vrp,231777000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_389.vrp,113543000.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_39.vrp,169955900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_390.vrp,88524300.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_391.vrp,90223500.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_392.vrp,139624000.0,120.3,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_393.vrp,36060400.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_394.vrp,90326800.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_395.vrp,233784700.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_396.vrp,239442000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_397.vrp,38069700.0,120.33,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_398.vrp,136038600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_399.vrp,111416000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_4.vrp,78660400.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_40.vrp,78326700.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_400.vrp,33996400.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_401.vrp,191808600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_402.vrp,117662000.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_403.vrp,208125500.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_404.vrp,100477000.0,120.18,OK
