macro_id,micro_id,cost,success
6,407,778703.0,True
6,408,603732.0,True
6,409,618113.0,True
6,410,426195.0,True
6,411,410196.0,True
6,412,245633.0,True
6,413,1167630.0,True
6,414,2071230.0,True
6,415,2479990.0,True
6,416,2990210.0,True
6,417,3309220.0,True
6,418,3213860.0,True
6,419,3233120.0,True
6,420,3833620.0,True
6,421,3753750.0,True
6,422,4928870.0,True
6,423,5428670.0,True
6,424,5902620.0,True
6,425,6452710.0,True
6,426,7133340.0,True
6,427,7748200.0,True
6,428,7296760.0,True
6,429,7173200.0,True
6,430,7065670.0,True
6,431,7038690.0,True
6,432,7133610.0,True
6,433,7341140.0,True
6,434,7227110.0,True
6,435,7188130.0,True
6,436,8444580.0,True
6,437,8457200.0,True
6,438,9839650.0,True
6,439,8921070.0,True
7,440,9677830.0,True
7,441,9013180.0,True
7,442,9171280.0,True
7,443,8391380.0,True
7,444,7851550.0,True
7,445,7730730.0,True
7,446,5760400.0,True
7,447,5575220.0,True
7,448,6785010.0,True
7,449,6800200.0,True
7,450,6751960.0,True
7,451,8052840.0,True
7,452,8646300.0,True
7,453,8319790.0,True
7,454,7774760.0,True
7,455,6716660.0,True
7,456,7153450.0,True
7,457,7142740.0,True
7,458,7193020.0,True
7,459,7283520.0,True
7,460,5956280.0,True
7,461,5786120.0,True
7,462,6026800.0,True
7,463,5952140.0,True
7,464,5055200.0,True
7,465,4728420.0,True
7,466,4941840.0,True
7,467,4737080.0,True
7,468,4655210.0,True
7,469,3911970.0,True
7,470,3057540.0,True
7,471,2375380.0,True
7,472,2426290.0,True
7,473,2516800.0,True
7,474,2895350.0,True
7,475,2906790.0,True
7,476,3806420.0,True
7,477,4107610.0,True
7,478,4192560.0,True
7,479,4137760.0,True
7,480,4233250.0,True
7,481,4526120.0,True
7,482,3044310.0,True
7,483,2288540.0,True
7,484,1830230.0,True
7,485,1737360.0,True
7,486,1874830.0,True
7,487,1413490.0,True
7,488,975527.0,True
7,489,693891.0,True
7,490,782967.0,True
7,491,886970.0,True
